Computing...


Start DBSCAN
Cluster 0:

        ID: 73830484,  X: 116.278855,  Y: 39.92701

        ID: 67848484,  X: 116.276422,  Y: 39.926134

        ID: 66642139,  X: 116.274811,  Y: 39.926373

        ID: 66982750,  X: 116.274984,  Y: 39.92634

        ID: 68995111,  X: 116.279662,  Y: 39.928553

        ID: 71747356,  X: 116.279726,  Y: 39.928512

        ID: 72729399,  X: 116.27966299653053,  Y: 39.92876418982132

        ID: 69500694,  X: 116.279144,  Y: 39.929893

        ID: 67929955,  X: 116.277966,  Y: 39.931087

        ID: 66308119,  X: 116.279496,  Y: 39.930148

        ID: 70982919,  X: 116.279516,  Y: 39.929991

        ID: 71884600,  X: 116.279533,  Y: 39.929927

        ID: 73039657,  X: 116.279495,  Y: 39.930058

        ID: 73863408,  X: 116.2795315682888,  Y: 39.92995611431731

